Provinsi,Kab Kota,Kecamatan,Desa,Tanggal,Waktu,Satelit,Confidence,Latitude,Longitude,TN,TX,TAVG,RR,FF_AVG
Sulawesi Tenggara,KOLAKA,Polinggona,Plasma Jaya,12-09-2024,12:55 WIB,NASA-NOAA20,Medium,-4,44115,24.6,34.6,29.4,8888.0,2.0
Sulawesi Tenggara,KOLAKA,Polinggona,Plasma Jaya,12-10-2024,11:55 WIB,NASA-NOAA20,Medium,-4,4381,25.8,34.4,29.3,1.7,2.0
Sulawesi Tenggara,KOLAKA,Polinggona,Plasma Jaya,17-09-2024,13:01 WIB,NASA-NOAA20,Medium,-4,44235,23.6,32.8,28.2,0.0,2.0
Sulawesi Tenggara,KOLAKA,Polinggona,Plasma Jaya,21-09-2024,11:46 WIB,NASA-NOAA20,Medium,-4,4089,27.2,35.8,29.4,0.0,2.0
Sulawesi Tenggara,KOLAKA,Polinggona,Pondowae,21-10-2024,12:25 WIB,NASA-NOAA20,Medium,-4,46595,25.8,33.4,29.7,0.0,2.0
Sulawesi Tenggara,KOLAKA,Polinggona,Pondowae,24-09-2024,12:29 WIB,NASA-NOAA20,Medium,-4,47715,25.7,34.0,29.1,0.2,2.0
Sulawesi Tenggara,KOLAKA,Polinggona,Puudongi,04-10-2024,12:44 WIB,NASA-NOAA20,Medium,-4,45964,22.7,34.7,29.2,0.0,2.0
Sulawesi Tenggara,KOLAKA,Polinggona,Tanggeau,04-08-2024,11:46 WIB,NASA-NOAA20,Medium,-4,46021,23.4,33.8,28.0,0.0,2.0
Sulawesi Tenggara,KOLAKA,Polinggona,Tanggeau,06-10-2024,12:06 WIB,NASA-NOAA20,Medium,-4,47484,24.2,34.2,29.2,0.0,2.0
Sulawesi Tenggara,KOLAKA,Polinggona,Tanggeau,09-10-2024,12:50 WIB,NASA-NOAA20,Medium,-4,47491,25.4,32.8,28.5,7.3,2.0
Sulawesi Tenggara,KOLAKA,Polinggona,Tanggeau,30-12-2024,12:12 WIB,NASA-NOAA20,Medium,-4,47442,27.6,34.4,30.2,0.0,2.0
Sulawesi Tenggara,KOLAKA,Pomalaa,Kelurahan Kumoro,02-09-2024,00:07 WIB,NASA-NOAA20,Medium,-4,18676,24.2,33.6,28.3,0.0,2.0
Sulawesi Tenggara,KOLAKA,Pomalaa,Sopura,13-10-2024,11:34 WIB,NASA-NOAA20,Medium,-4,2621,25.6,33.1,29.5,1.2,2.0
Sulawesi Tenggara,KOLAKA,Pomalaa,Sopura,16-09-2024,00:43 WIB,NASA-NOAA20,Medium,-4,27172,23.4,32.0,27.5,0.0,2.0
Sulawesi Tenggara,KOLAKA,Tanggetada,Kelurahan Anaiwoi,16-09-2024,11:40 WIB,NASA-NOAA20,Medium,-4,37635,23.4,32.0,27.5,0.0,2.0
Sulawesi Tenggara,KOLAKA,Tanggetada,Kelurahan Anaiwoi,19-09-2024,12:23 WIB,NASA-NOAA20,Medium,-4,37973,26.4,35.2,30.2,0.0,3.0
Sulawesi Tenggara,KOLAKA,Tanggetada,Lalonggolosua,21-09-2024,11:46 WIB,NASA-NOAA20,Medium,-4,31048,27.2,35.8,29.4,0.0,2.0
Sulawesi Tenggara,KOLAKA,Tanggetada,Lamoiko,14-09-2024,12:18 WIB,NASA-NOAA20,Medium,-4,32162,22.4,34.4,27.7,0.0,3.0
Sulawesi Tenggara,KOLAKA,Tanggetada,Palewai,07-08-2024,12:31 WIB,NASA-NOAA20,Medium,-4,36322,23.3,32.4,27.7,8.1,2.0
Sulawesi Tenggara,KOLAKA,Tanggetada,Palewai,24-09-2024,12:29 WIB,NASA-NOAA20,Medium,-4,36157,25.7,34.0,29.1,0.2,2.0
Sulawesi Tenggara,KOLAKA,Tanggetada,Pewisoa Jaya,19-09-2024,12:23 WIB,NASA-NOAA20,Medium,-4,35439,26.4,35.2,30.2,0.0,3.0
Sulawesi Tenggara,KOLAKA,Tanggetada,Popalia,19-09-2024,12:23 WIB,NASA-NOAA20,Medium,-4,37639,26.4,35.2,30.2,0.0,3.0
Sulawesi Tenggara,KOLAKA,Tanggetada,Tinggo,21-10-2024,12:25 WIB,NASA-NOAA20,Medium,-4,38515,25.8,33.4,29.7,0.0,2.0
Sulawesi Tenggara,KOLAKA,Toari,Rano Sangia,02-08-2024,12:25 WIB,NASA-NOAA20,Medium,-4,58428,26.3,33.8,27.8,0.0,3.0
Sulawesi Tenggara,KOLAKA,Toari,Rano Sangia,05-09-2024,11:49 WIB,NASA-NOAA20,Medium,-4,55245,24.6,33.2,28.4,2.0,2.0
Sulawesi Tenggara,KOLAKA,Toari,Rano Sangia,06-10-2024,12:06 WIB,NASA-NOAA20,Medium,-4,58595,24.2,34.2,29.2,0.0,2.0
Sulawesi Tenggara,KOLAKA,Toari,Rano Sangia,14-08-2024,11:59 WIB,NASA-NOAA20,Medium,-4,57511,23.0,33.3,27.5,8888.0,2.0
Sulawesi Tenggara,KOLAKA,Toari,Rano Sangia,18-09-2024,12:44 WIB,NASA-NOAA20,Medium,-4,60688,24.6,34.2,29.6,0.0,2.0
Sulawesi Tenggara,KOLAKA,Toari,Rano Sangia,19-09-2024,12:23 WIB,NASA-NOAA20,Medium,-4,55376,26.4,35.2,30.2,0.0,3.0
Sulawesi Tenggara,KOLAKA,Watubangga,Kastura,08-10-2024,00:30 WIB,NASA-NOAA20,Medium,-4,4782,24.6,33.0,28.4,0.2,2.0
Sulawesi Tenggara,KOLAKA,Watubangga,Kastura,09-10-2024,12:50 WIB,NASA-NOAA20,Medium,-4,47924,25.4,32.8,28.5,7.3,2.0
Sulawesi Tenggara,KOLAKA,Watubangga,Kastura,10-09-2024,11:55 WIB,NASA-NOAA20,Medium,-4,45322,24.1,33.4,28.4,0.0,2.0
Sulawesi Tenggara,KOLAKA,Watubangga,Kastura,12-10-2024,11:55 WIB,NASA-NOAA20,Medium,-4,47806,25.8,34.4,29.3,1.7,2.0
Sulawesi Tenggara,KOLAKA,Watubangga,Kastura,15-12-2024,11:53 WIB,NASA-NOAA20,Medium,-4,48113,25.2,33.8,28.4,0.1,2.0
Sulawesi Tenggara,KOLAKA,Watubangga,Kastura,21-10-2024,12:25 WIB,NASA-NOAA20,Medium,-4,47695,25.8,33.4,29.7,0.0,2.0
Sulawesi Tenggara,KOLAKA,Watubangga,Kastura,27-09-2024,11:34 WIB,NASA-NOAA20,Medium,-4,44958,26.1,34.8,29.2,0.0,2.0
Sulawesi Tenggara,KOLAKA,Watubangga,Kelurahan Tandebura,13-08-2024,12:21 WIB,NASA-NOAA20,Medium,-4,49471,24.8,33.8,28.7,0.2,3.0
Sulawesi Tenggara,KOLAKA,Watubangga,Kelurahan Wolulu,19-09-2024,12:23 WIB,NASA-NOAA20,Medium,-4,4436,26.4,35.2,30.2,0.0,3.0
Sulawesi Tenggara,KOLAKA,Watubangga,Kukutio,06-10-2024,12:06 WIB,NASA-NOAA20,Medium,-4,51962,24.2,34.2,29.2,0.0,2.0
Sulawesi Tenggara,KOLAKA,Watubangga,Langgosipi,05-09-2024,11:49 WIB,NASA-NOAA20,Medium,-4,54022,24.6,33.2,28.4,2.0,2.0
Sulawesi Tenggara,KOLAKA,Watubangga,Langgosipi,10-09-2024,11:55 WIB,NASA-NOAA20,Medium,-4,53625,24.1,33.4,28.4,0.0,2.0
Sulawesi Tenggara,KOLAKA,Watubangga,Langgosipi,14-08-2024,11:59 WIB,NASA-NOAA20,Medium,-4,54255,23.0,33.3,27.5,8888.0,2.0
Sulawesi Tenggara,KOLAKA,Watubangga,Langgosipi,18-09-2024,12:44 WIB,NASA-NOAA20,Medium,-4,54524,24.6,34.2,29.6,0.0,2.0
Sulawesi Tenggara,KOLAKA,Watubangga,Mataosu,02-09-2024,12:44 WIB,NASA-NOAA20,Medium,-4,54973,24.2,33.6,28.3,0.0,2.0
Sulawesi Tenggara,KOLAKA,Watubangga,Mataosu,04-10-2024,12:44 WIB,NASA-NOAA20,Medium,-4,52654,22.7,34.7,29.2,0.0,2.0
Sulawesi Tenggara,KOLAKA,Watubangga,Mataosu,05-11-2024,12:44 WIB,NASA-NOAA20,Medium,-4,46339,24.8,33.0,28.6,28.9,1.0
Sulawesi Tenggara,KOLAKA,Watubangga,Mataosu,06-10-2024,12:06 WIB,NASA-NOAA20,Medium,-4,49036,24.2,34.2,29.2,0.0,2.0
Sulawesi Tenggara,KOLAKA,Watubangga,Mataosu,07-10-2024,11:46 WIB,NASA-NOAA20,Medium,-4,5588,25.4,31.0,28.6,0.0,1.0
Sulawesi Tenggara,KOLAKA,Watubangga,Mataosu,14-09-2024,12:18 WIB,NASA-NOAA20,Medium,-4,50425,22.4,34.4,27.7,0.0,3.0
Sulawesi Tenggara,KOLAKA,Watubangga,Mataosu,16-09-2024,11:40 WIB,NASA-NOAA20,Medium,-4,51811,23.4,32.0,27.5,0.0,2.0
Sulawesi Tenggara,KOLAKA,Watubangga,Mataosu,18-09-2024,00:07 WIB,NASA-NOAA20,Medium,-4,48246,24.6,34.2,29.6,0.0,2.0
Sulawesi Tenggara,KOLAKA,Watubangga,Mataosu Ujung,21-10-2024,12:25 WIB,NASA-NOAA20,Medium,-4,4317,25.8,33.4,29.7,0.0,2.0
Sulawesi Tenggara,KONAWE SELATAN,Laeya,Labokeo,30-10-2024,13:14 WIB,NASA-MODIS,High,-4,40882,22.7,,28.4,0.0,1.0
Sulawesi Tenggara,KONAWE SELATAN,Andoolo,Punggapu,01-09-2024,13:01 WIB,NASA-MODIS,Medium,-4,33688,21.6,,26.1,0.0,1.0
Sulawesi Tenggara,KONAWE SELATAN,Andoolo Barat,Bekenggasu,20-10-2024,13:08 WIB,NASA-MODIS,Medium,-4,30435,22.8,,28.8,0.0,1.0
Sulawesi Tenggara,KONAWE SELATAN,Andoolo Barat,Mataupe,27-10-2024,12:53 WIB,NASA-MODIS,Medium,-4,31764,23.2,,29.4,0.0,1.0
Sulawesi Tenggara,KONAWE SELATAN,Andoolo Barat,Watumokala,20-10-2024,13:08 WIB,NASA-MODIS,Medium,-4,3057,22.8,,28.8,0.0,1.0
Sulawesi Tenggara,KONAWE SELATAN,Angata,Teteasa,01-11-2024,12:57 WIB,NASA-MODIS,Medium,-4,18596,23.6,,27.8,3.9,1.0
Sulawesi Tenggara,KONAWE SELATAN,Angata,Teteasa,25-10-2024,13:12 WIB,NASA-MODIS,Medium,-4,14052,25.2,,28.9,0.0,1.0
Sulawesi Tenggara,KONAWE SELATAN,Baito,Amosara,30-10-2024,13:14 WIB,NASA-MODIS,Medium,-4,24602,22.7,,28.4,0.0,1.0
Sulawesi Tenggara,KONAWE SELATAN,Basala,Polo Pololi,20-10-2024,13:08 WIB,NASA-MODIS,Medium,-4,30451,22.8,,28.8,0.0,1.0
Sulawesi Tenggara,KONAWE SELATAN,Laeya,Laeya,23-09-2024,13:05 WIB,NASA-MODIS,Medium,-4,34706,23.2,,28.3,0.0,1.0
Sulawesi Tenggara,KONAWE SELATAN,Lainea,Kalo-kalo,16-11-2024,13:03 WIB,NASA-MODIS,Medium,-4,45575,23.9,,28.5,5.3,1.0
Sulawesi Tenggara,KONAWE SELATAN,Moramo Utara,Sanggula,30-10-2024,13:14 WIB,NASA-MODIS,Medium,-4,1073,22.7,,28.4,0.0,1.0
Sulawesi Tenggara,KONAWE SELATAN,Moramo Utara,Tanjung Tiram,11-11-2024,13:01 WIB,NASA-MODIS,Medium,-4,3875,23.8,,27.3,8888.0,1.0
Sulawesi Tenggara,KONAWE SELATAN,Palangga Selatan,Watu Mbohoti,20-10-2024,13:08 WIB,NASA-MODIS,Medium,-4,39847,22.8,,28.8,0.0,1.0
Sulawesi Tenggara,KONAWE SELATAN,Tinanggea,Tatangge,30-10-2024,08:24 WIB,NASA-MODIS,Medium,-4,46249,22.7,,28.4,0.0,1.0
Sulawesi Tenggara,KONAWE SELATAN,Angata,Lamooso,25-10-2024,12:50 WIB,NASA-NOAA20,High,-4,13799,25.2,,28.9,0.0,1.0
Sulawesi Tenggara,KONAWE SELATAN,Angata,Puao,16-09-2024,11:40 WIB,NASA-NOAA20,High,-4,18099,20.8,,26.2,8888.0,1.0
Sulawesi Tenggara,KONAWE SELATAN,Angata,Puulipu,10-11-2024,12:50 WIB,NASA-NOAA20,High,-4,1656,24.2,,28.4,14.4,1.0
Sulawesi Tenggara,KONAWE SELATAN,Baito,Matabubu,19-10-2024,13:01 WIB,NASA-NOAA20,High,-4,28293,22.8,,28.9,0.0,1.0
Sulawesi Tenggara,KONAWE SELATAN,Laeya,Labokeo,19-11-2024,11:40 WIB,NASA-NOAA20,High,-4,41342,24.0,,29.2,8888.0,1.0
Sulawesi Tenggara,KONAWE SELATAN,Andoolo,Bumi Raya,03-08-2024,12:08 WIB,NASA-NOAA20,Medium,-4,37241,21.0,,26.5,8888.0,1.0
Sulawesi Tenggara,KONAWE SELATAN,Andoolo,Kelurahan Potoro,14-09-2024,12:18 WIB,NASA-NOAA20,Medium,-4,34902,20.0,,25.8,0.0,2.0
Sulawesi Tenggara,KONAWE SELATAN,Andoolo,Lalonggombu,26-09-2024,11:53 WIB,NASA-NOAA20,Medium,-4,32065,23.4,,28.2,0.0,1.0
Sulawesi Tenggara,KONAWE SELATAN,Andoolo,Punggapu,11-09-2024,11:34 WIB,NASA-NOAA20,Medium,-4,33221,19.0,,25.7,0.0,1.0
Sulawesi Tenggara,KONAWE SELATAN,Andoolo Barat,Watumokala,19-09-2024,12:23 WIB,NASA-NOAA20,Medium,-4,30339,24.8,,28.5,0.0,1.0
Sulawesi Tenggara,KONAWE SELATAN,Angata,Boloso,19-10-2024,13:01 WIB,NASA-NOAA20,Medium,-4,21367,22.8,,28.9,0.0,1.0
Sulawesi Tenggara,KONAWE SELATAN,Angata,Lamoen,21-10-2024,12:25 WIB,NASA-NOAA20,Medium,-4,15674,23.0,,28.9,0.0,2.0
Sulawesi Tenggara,KONAWE SELATAN,Angata,Lamoen,25-10-2024,12:50 WIB,NASA-NOAA20,Medium,-4,16143,25.2,,28.9,0.0,1.0
Sulawesi Tenggara,KONAWE SELATAN,Angata,Lamooso,01-11-2024,12:18 WIB,NASA-NOAA20,Medium,-4,18655,23.6,,27.8,3.9,1.0
Sulawesi Tenggara,KONAWE SELATAN,Angata,Mokoau,19-12-2024,12:18 WIB,NASA-NOAA20,Medium,-4,17181,25.0,,29.0,0.0,2.0
Sulawesi Tenggara,KONAWE SELATAN,Angata,Puao,24-09-2024,12:31 WIB,NASA-NOAA20,Medium,-4,16107,23.4,,28.3,0.0,1.0
Sulawesi Tenggara,KONAWE SELATAN,Angata,Puusanggula,25-12-2024,12:05 WIB,NASA-NOAA20,Medium,-4,15197,25.2,,28.7,0.0,2.0
Sulawesi Tenggara,KONAWE SELATAN,Angata,Puusanggula,30-12-2024,12:12 WIB,NASA-NOAA20,Medium,-4,11354,24.0,,27.4,0.5,1.0
Sulawesi Tenggara,KONAWE SELATAN,Angata,Teteasa,12-09-2024,12:55 WIB,NASA-NOAA20,Medium,-4,14263,20.8,,26.5,0.0,1.0
Sulawesi Tenggara,KONAWE SELATAN,Angata,Teteasa,21-10-2024,12:25 WIB,NASA-NOAA20,Medium,-4,14581,23.0,,28.9,0.0,2.0
Sulawesi Tenggara,KONAWE SELATAN,Baito,Ahuangguluri,18-09-2024,12:44 WIB,NASA-NOAA20,Medium,-4,2253,21.8,,26.8,0.0,1.0
Sulawesi Tenggara,KONAWE SELATAN,Baito,Amosara,26-09-2024,11:55 WIB,NASA-NOAA20,Medium,-4,23137,23.4,,28.2,0.0,1.0
Sulawesi Tenggara,KONAWE SELATAN,Baito,Amosara,31-10-2024,12:38 WIB,NASA-NOAA20,Medium,-4,20888,23.2,,29.0,0.0,2.0
Sulawesi Tenggara,KONAWE SELATAN,Baito,Baito,18-10-2024,11:40 WIB,NASA-NOAA20,Medium,-4,25709,23.0,,28.8,0.0,1.0
Sulawesi Tenggara,KONAWE SELATAN,Baito,Baito,20-10-2024,12:44 WIB,NASA-NOAA20,Medium,-4,26018,22.8,,28.8,0.0,1.0
Sulawesi Tenggara,KONAWE SELATAN,Baito,Matabubu,14-09-2024,12:18 WIB,NASA-NOAA20,Medium,-4,27229,20.0,,25.8,0.0,2.0
Sulawesi Tenggara,KONAWE SELATAN,Baito,Sambahule,29-10-2024,00:37 WIB,NASA-NOAA20,Medium,-4,28207,23.0,,29.0,0.1,1.0
Sulawesi Tenggara,KONAWE SELATAN,Baito,Tolihe,20-10-2024,12:44 WIB,NASA-NOAA20,Medium,-4,30408,22.8,,28.8,0.0,1.0
Sulawesi Tenggara,KONAWE SELATAN,Baito,Tolihe,21-10-2024,12:25 WIB,NASA-NOAA20,Medium,-4,30509,23.0,,28.9,0.0,2.0
Sulawesi Tenggara,KONAWE SELATAN,Basala,Lere,26-10-2024,12:31 WIB,NASA-NOAA20,Medium,-4,34909,24.4,,29.8,0.0,2.0
Sulawesi Tenggara,KONAWE SELATAN,Basala,Lipumasagena,14-09-2024,12:18 WIB,NASA-NOAA20,Medium,-4,29975,20.0,,25.8,0.0,2.0
Sulawesi Tenggara,KONAWE SELATAN,Benua,Benua Utama,21-10-2024,12:25 WIB,NASA-NOAA20,Medium,-4,24675,23.0,,28.9,0.0,2.0
Sulawesi Tenggara,KONAWE SELATAN,Benua,Lamara,18-08-2024,12:25 WIB,NASA-NOAA20,Medium,-4,21372,21.0,,26.2,0.0,0.0
Sulawesi Tenggara,KONAWE SELATAN,Benua,Lamara,25-10-2024,12:50 WIB,NASA-NOAA20,Medium,-4,2129,25.2,,28.9,0.0,1.0
Sulawesi Tenggara,KONAWE SELATAN,Benua,Uelawa,27-11-2024,12:29 WIB,NASA-NOAA20,Medium,-4,30229,24.4,,29.4,0.5,1.0
Sulawesi Tenggara,KONAWE SELATAN,Buke,Anggokoti,18-11-2024,11:59 WIB,NASA-NOAA20,Medium,-4,19195,23.2,,28.5,0.5,2.0
Sulawesi Tenggara,KONAWE SELATAN,Buke,Pelandia,11-09-2024,11:34 WIB,NASA-NOAA20,Medium,-4,30181,19.0,,25.7,0.0,1.0
Sulawesi Tenggara,KONAWE SELATAN,Buke,Puudaria,23-12-2024,12:44 WIB,NASA-NOAA20,Medium,-4,21524,23.8,,28.5,0.0,3.0
Sulawesi Tenggara,KONAWE SELATAN,Buke,Puudaria,27-12-2024,13:07 WIB,NASA-NOAA20,Medium,-4,21681,24.0,,28.4,0.4,2.0
Sulawesi Tenggara,KONAWE SELATAN,Buke,Rahamendaa,05-10-2024,12:23 WIB,NASA-NOAA20,Medium,-4,26803,23.0,,27.6,40.1,1.0
Sulawesi Tenggara,KONAWE SELATAN,Buke,Wulele Jaya,13-08-2024,12:21 WIB,NASA-NOAA20,Medium,-4,19901,22.8,,26.7,8888.0,1.0
Sulawesi Tenggara,KONAWE SELATAN,Buke,Wulele Jaya,31-10-2024,12:38 WIB,NASA-NOAA20,Medium,-4,19385,23.2,,29.0,0.0,2.0
Sulawesi Tenggara,KONAWE SELATAN,Kolono,Meletumbo,23-10-2024,11:49 WIB,NASA-NOAA20,Medium,-4,32035,22.8,,28.6,8888.0,2.0
Sulawesi Tenggara,KONAWE SELATAN,Kolono,Puupi,22-11-2024,12:25 WIB,NASA-NOAA20,Medium,-4,3683,24.4,,28.7,4.0,2.0
Sulawesi Tenggara,KONAWE SELATAN,Kolono,Silea,18-10-2024,11:40 WIB,NASA-NOAA20,Medium,-4,28981,23.0,,28.8,0.0,1.0
Sulawesi Tenggara,KONAWE SELATAN,Kolono,Silea,30-09-2024,12:18 WIB,NASA-NOAA20,Medium,-4,29397,23.0,,28.5,0.0,1.0
Sulawesi Tenggara,KONAWE SELATAN,Kolono,Wawoosu,01-09-2024,11:21 WIB,NASA-NOAA20,Medium,-4,29906,21.6,,26.1,0.0,1.0
Sulawesi Tenggara,KONAWE SELATAN,Kolono,Waworano,30-09-2024,12:18 WIB,NASA-NOAA20,Medium,-4,34418,23.0,,28.5,0.0,1.0
Sulawesi Tenggara,KONAWE SELATAN,Kolono Timur,Langgapulu,21-10-2024,12:25 WIB,NASA-NOAA20,Medium,-4,41218,23.0,,28.9,0.0,2.0
Sulawesi Tenggara,KONAWE SELATAN,Konda,Amohalo,30-09-2024,12:18 WIB,NASA-NOAA20,Medium,-4,12661,23.0,,28.5,0.0,1.0
Sulawesi Tenggara,KONAWE SELATAN,Laeya,Aepodu,28-10-2024,11:55 WIB,NASA-NOAA20,Medium,-4,26699,22.2,,27.5,0.0,1.0
Sulawesi Tenggara,KONAWE SELATAN,Laeya,Ambakumina,01-11-2024,12:18 WIB,NASA-NOAA20,Medium,-4,28195,23.6,,27.8,3.9,1.0
Sulawesi Tenggara,KONAWE SELATAN,Laeya,Anduna,21-10-2024,12:25 WIB,NASA-NOAA20,Medium,-4,26917,23.0,,28.9,0.0,2.0
Sulawesi Tenggara,KONAWE SELATAN,Laeya,Anggoroboti,05-10-2024,12:23 WIB,NASA-NOAA20,Medium,-4,36709,23.0,,27.6,40.1,1.0
Sulawesi Tenggara,KONAWE SELATAN,Laeya,Anggoroboti,16-10-2024,12:18 WIB,NASA-NOAA20,Medium,-4,36696,23.5,,28.1,2.9,1.0
Sulawesi Tenggara,KONAWE SELATAN,Laeya,Anggoroboti,27-10-2024,12:12 WIB,NASA-NOAA20,Medium,-4,37337,23.2,,29.4,0.0,1.0
Sulawesi Tenggara,KONAWE SELATAN,Laeya,Kelurahan Ambalodangge,25-10-2024,12:50 WIB,NASA-NOAA20,Medium,-4,26096,25.2,,28.9,0.0,1.0
Sulawesi Tenggara,KONAWE SELATAN,Laeya,Labokeo,14-08-2024,11:59 WIB,NASA-NOAA20,Medium,-4,43652,20.4,,25.8,0.0,1.0
Sulawesi Tenggara,KONAWE SELATAN,Laeya,Labokeo,16-10-2024,12:18 WIB,NASA-NOAA20,Medium,-4,39338,23.5,,28.1,2.9,1.0
Sulawesi Tenggara,KONAWE SELATAN,Laeya,Laeya,19-11-2024,11:40 WIB,NASA-NOAA20,Medium,-4,34373,24.0,,29.2,8888.0,1.0
Sulawesi Tenggara,KONAWE SELATAN,Laeya,Laeya,21-11-2024,00:04 WIB,NASA-NOAA20,Medium,-4,33414,24.0,,28.3,0.0,0.0
Sulawesi Tenggara,KONAWE SELATAN,Laeya,Laeya,28-11-2024,12:12 WIB,NASA-NOAA20,Medium,-4,34391,24.4,,27.6,0.0,1.0
Sulawesi Tenggara,KONAWE SELATAN,Laeya,Puuwulo,16-10-2024,12:18 WIB,NASA-NOAA20,Medium,-4,37693,23.5,,28.1,2.9,1.0
Sulawesi Tenggara,KONAWE SELATAN,Laeya,Puuwulo,27-10-2024,12:12 WIB,NASA-NOAA20,Medium,-4,38162,23.2,,29.4,0.0,1.0
Sulawesi Tenggara,KONAWE SELATAN,Laeya,Puuwulo,29-10-2024,11:34 WIB,NASA-NOAA20,Medium,-4,38167,23.0,,29.0,0.1,1.0
Sulawesi Tenggara,KONAWE SELATAN,Laeya,Puuwulo,30-09-2024,12:18 WIB,NASA-NOAA20,Medium,-4,38156,23.0,,28.5,0.0,1.0
Sulawesi Tenggara,KONAWE SELATAN,Lainea,Kalo-kalo,05-11-2024,12:44 WIB,NASA-NOAA20,Medium,-4,46491,23.6,,26.9,0.0,1.0
Sulawesi Tenggara,KONAWE SELATAN,Lainea,Kalo-kalo,11-10-2024,12:12 WIB,NASA-NOAA20,Medium,-4,46328,23.0,,27.7,38.6,1.0
Sulawesi Tenggara,KONAWE SELATAN,Lainea,Lalonggombu,06-10-2024,12:06 WIB,NASA-NOAA20,Medium,-4,37079,21.4,,27.9,0.0,1.0
Sulawesi Tenggara,KONAWE SELATAN,Lainea,Lalonggombu,22-10-2024,12:06 WIB,NASA-NOAA20,Medium,-4,35623,23.8,,28.9,0.0,1.0
Sulawesi Tenggara,KONAWE SELATAN,Lainea,Matabubu Jaya,29-09-2024,12:38 WIB,NASA-NOAA20,Medium,-4,40296,24.0,,28.4,0.4,1.0
Sulawesi Tenggara,KONAWE SELATAN,Lainea,Molinese,11-10-2024,12:12 WIB,NASA-NOAA20,Medium,-4,41261,23.0,,27.7,38.6,1.0
Sulawesi Tenggara,KONAWE SELATAN,Lalembuu,Lelembu Jaya,24-09-2024,12:29 WIB,NASA-NOAA20,Medium,-4,37731,23.4,,28.3,0.0,1.0
Sulawesi Tenggara,KONAWE SELATAN,Lalembuu,Merongga Raya,31-08-2024,11:42 WIB,NASA-NOAA20,Medium,-4,38932,22.6,,26.9,8888.0,1.0
Sulawesi Tenggara,KONAWE SELATAN,Lalembuu,Mondoke,17-10-2024,11:59 WIB,NASA-NOAA20,Medium,-4,39299,22.2,,28.0,0.0,1.0
Sulawesi Tenggara,KONAWE SELATAN,Lalembuu,Sukamukti,25-10-2024,12:50 WIB,NASA-NOAA20,Medium,-4,33023,25.2,,28.9,0.0,1.0
Sulawesi Tenggara,KONAWE SELATAN,Landono,Amotowo,15-12-2024,11:53 WIB,NASA-NOAA20,Medium,-4,8361,23.6,,27.6,0.0,1.0
Sulawesi Tenggara,KONAWE SELATAN,Landono,Lakomea,30-09-2024,12:18 WIB,NASA-NOAA20,Medium,-4,10354,23.0,,28.5,0.0,1.0
Sulawesi Tenggara,KONAWE SELATAN,Moramo,Lamboo,25-09-2024,12:12 WIB,NASA-NOAA20,Medium,-4,22739,24.8,,29.1,0.0,1.0
Sulawesi Tenggara,KONAWE SELATAN,Moramo,Landipo,11-11-2024,23:34 WIB,NASA-NOAA20,Medium,-4,15951,23.8,,27.3,8888.0,1.0
Sulawesi Tenggara,KONAWE SELATAN,Moramo,Landipo,21-11-2024,00:04 WIB,NASA-NOAA20,Medium,-4,16209,24.0,,28.3,0.0,0.0
Sulawesi Tenggara,KONAWE SELATAN,Moramo,Watu Porambaa,23-09-2024,12:50 WIB,NASA-NOAA20,Medium,-4,24227,23.2,,28.3,0.0,1.0
Sulawesi Tenggara,KONAWE SELATAN,Moramo,Watu Porambaa,31-10-2024,12:38 WIB,NASA-NOAA20,Medium,-4,24933,23.2,,29.0,0.0,2.0
Sulawesi Tenggara,KONAWE SELATAN,Moramo,Wawondengi,10-11-2024,12:50 WIB,NASA-NOAA20,Medium,-4,19312,24.2,,28.4,14.4,1.0
Sulawesi Tenggara,KONAWE SELATAN,Moramo Utara,Lombueya,10-09-2024,11:55 WIB,NASA-NOAA20,Medium,-4,10935,19.8,,26.3,0.0,1.0
Sulawesi Tenggara,KONAWE SELATAN,Moramo Utara,Lombueya,13-08-2024,12:21 WIB,NASA-NOAA20,Medium,-4,12945,22.8,,26.7,8888.0,1.0
Sulawesi Tenggara,KONAWE SELATAN,Moramo Utara,Lombueya,18-11-2024,11:59 WIB,NASA-NOAA20,Medium,-4,10241,23.2,,28.5,0.5,2.0
Sulawesi Tenggara,KONAWE SELATAN,Moramo Utara,Lombueya,20-10-2024,12:44 WIB,NASA-NOAA20,Medium,-4,13179,22.8,,28.8,0.0,1.0
Sulawesi Tenggara,KONAWE SELATAN,Moramo Utara,Lombueya,21-09-2024,11:46 WIB,NASA-NOAA20,Medium,-4,13167,24.2,,28.6,3.2,2.0
Sulawesi Tenggara,KONAWE SELATAN,Moramo Utara,Lombueya,29-09-2024,12:38 WIB,NASA-NOAA20,Medium,-4,1094,24.0,,28.4,0.4,1.0
Sulawesi Tenggara,KONAWE SELATAN,Moramo Utara,Wawatu,01-11-2024,12:18 WIB,NASA-NOAA20,Medium,-4,7027,23.6,,27.8,3.9,1.0
Sulawesi Tenggara,KONAWE SELATAN,Mowila,Mowila,15-12-2024,11:53 WIB,NASA-NOAA20,Medium,-4,8595,23.6,,27.6,0.0,1.0
Sulawesi Tenggara,KONAWE SELATAN,Mowila,Tetesingi,12-09-2024,12:55 WIB,NASA-NOAA20,Medium,-4,13402,20.8,,26.5,0.0,1.0
